Cross Section Points:
Section_Index, Point_Index, X, Y, Z
52, 30, 12.38, 65.70, -17.59
52, 31, 11.33, 65.99, -17.19
52, 32, 10.30, 66.27, -16.73
52, 33, 9.30, 66.55, -16.21
52, 34, 8.34, 66.81, -15.61
52, 35, 7.41, 67.07, -14.96
52, 36, 6.53, 67.31, -14.25
52, 37, 5.69, 67.55, -13.48
52, 38, 4.89, 67.77, -12.66
52, 39, 4.15, 67.97, -11.79
52, 40, 3.47, 68.16, -10.87
52, 41, 2.84, 68.33, -9.91
52, 42, 2.27, 68.49, -8.91
52, 43, 1.76, 68.63, -7.87
52, 44, 1.31, 68.75, -6.81
52, 45, 0.93, 68.86, -5.71
52, 46, 0.62, 68.94, -4.60
52, 47, 0.38, 69.01, -3.47
52, 48, 0.20, 69.06, -2.32
52, 49, 0.10, 69.09, -1.16
52, 50, 0.06, 69.10, 0.00
52, 51, 0.10, 69.09, 1.16
52, 52, 0.20, 69.06, 2.32
52, 53, 0.38, 69.01, 3.47
52, 54, 0.62, 68.94, 4.60
52, 55, 0.93, 68.86, 5.71
52, 56, 1.31, 68.75, 6.81
52, 57, 1.76, 68.63, 7.87
52, 58, 2.27, 68.49, 8.91
52, 59, 2.84, 68.33, 9.91
52, 60, 3.47, 68.16, 10.87
52, 61, 4.15, 67.97, 11.79
52, 62, 4.89, 67.77, 12.66
52, 63, 5.69, 67.55, 13.48
52, 64, 6.53, 67.31, 14.25
52, 65, 7.41, 67.07, 14.96
52, 66, 8.34, 66.81, 15.61
52, 67, 9.30, 66.55, 16.21
52, 68, 10.30, 66.27, 16.73
52, 69, 11.33, 65.99, 17.19
52, 70, 12.38, 65.70, 17.59
52, 71, 13.46, 65.40, 17.91
52, 72, 14.55, 65.10, 18.17
52, 73, 15.65, 64.79, 18.35
52, 74, 16.77, 64.49, 18.46
52, 75, 17.89, 64.18, 18.49
52, 76, 19.01, 63.87, 18.46
52, 77, 20.12, 63.56, 18.35
52, 78, 21.23, 63.26, 18.17
52, 79, 22.32, 62.95, 17.91
52, 80, 23.40, 62.66, 17.59
52, 81, 24.45, 62.37, 17.19
52, 82, 25.48, 62.08, 16.73
52, 83, 26.48, 61.81, 16.21
52, 84, 27.44, 61.54, 15.61
52, 85, 28.37, 61.28, 14.96
52, 86, 29.25, 61.04, 14.25
52, 87, 30.09, 60.81, 13.48
52, 88, 30.88, 60.59, 12.66
52, 89, 31.62, 60.39, 11.79
52, 90, 32.31, 60.20, 10.87
52, 91, 32.94, 60.02, 9.91
52, 92, 33.51, 59.86, 8.91
52, 93, 34.02, 59.72, 7.87
52, 94, 34.46, 59.60, 6.81
52, 95, 34.84, 59.50, 5.71
52, 96, 35.15, 59.41, 4.60
52, 97, 35.40, 59.34, 3.47
52, 98, 35.57, 59.29, 2.32
52, 99, 35.68, 59.27, 1.16
53, 0, 36.85, 60.73, 0.00
53, 1, 36.81, 60.74, -1.21
53, 2, 36.70, 60.77, -2.41
53, 3, 36.52, 60.82, -3.60
53, 4, 36.26, 60.88, -4.78
53, 5, 35.94, 60.96, -5.94
53, 6, 35.54, 61.06, -7.07
53, 7, 35.08, 61.18, -8.18
53, 8, 34.55, 61.32, -9.26
53, 9, 33.95, 61.47, -10.29
53, 10, 33.29, 61.64, -11.29
53, 11, 32.57, 61.82, -12.25
53, 12, 31.80, 62.01, -13.15
53, 13, 30.97, 62.22, -14.00
53, 14, 30.10, 62.45, -14.80
53, 15, 29.17, 62.68, -15.54
53, 16, 28.20, 62.93, -16.22
53, 17, 27.20, 63.18, -16.84
53, 18, 26.16, 63.44, -17.38
53, 19, 25.08, 63.72, -17.86
53, 20, 23.98, 64.00, -18.27
53, 21, 22.86, 64.28, -18.61
53, 22, 21.72, 64.57, -18.87
53, 23, 20.56, 64.86, -19.06
53, 24, 19.40, 65.16, -19.17
53, 25, 18.23, 65.46, -19.21
53, 26, 17.06, 65.75, -19.17
53, 27, 15.89, 66.05, -19.06
53, 28, 14.74, 66.34, -18.87
53, 29, 13.60, 66.63, -18.61
53, 30, 12.47, 66.91, -18.27
53, 31, 11.37, 67.19, -17.86
53, 32, 10.30, 67.47, -17.38
53, 33, 9.26, 67.73, -16.84
53, 34, 8.25, 67.99, -16.22
53, 35, 7.28, 68.23, -15.54
53, 36, 6.36, 68.47, -14.80
53, 37, 5.48, 68.69, -14.00
53, 38, 4.65, 68.90, -13.15
53, 39, 3.88, 69.09, -12.25
53, 40, 3.16, 69.28, -11.29
53, 41, 2.50, 69.44, -10.29
53, 42, 1.91, 69.59, -9.26
53, 43, 1.38, 69.73, -8.18
53, 44, 0.91, 69.85, -7.07
53, 45, 0.52, 69.95, -5.94
53, 46, 0.19, 70.03, -4.78
53, 47, -0.07, 70.09, -3.60
53, 48, -0.25, 70.14, -2.41
53, 49, -0.36, 70.17, -1.21
53, 50, -0.40, 70.18, 0.00
53, 51, -0.36, 70.17, 1.21
53, 52, -0.25, 70.14, 2.41
53, 53, -0.07, 70.09, 3.60
53, 54, 0.19, 70.03, 4.78
53, 55, 0.52, 69.95, 5.94
53, 56, 0.91, 69.85, 7.07
53, 57, 1.38, 69.73, 8.18
53, 58, 1.91, 69.59, 9.26
53, 59, 2.50, 69.44, 10.29
53, 60, 3.16, 69.28, 11.29
53, 61, 3.88, 69.09, 12.25
53, 62, 4.65, 68.90, 13.15
53, 63, 5.48, 68.69, 14.00
53, 64, 6.36, 68.47, 14.80
53, 65, 7.28, 68.23, 15.54
53, 66, 8.25, 67.99, 16.22
53, 67, 9.26, 67.73, 16.84
53, 68, 10.30, 67.47, 17.38
53, 69, 11.37, 67.19, 17.86
53, 70, 12.47, 66.91, 18.27
53, 71, 13.60, 66.63, 18.61
53, 72, 14.74, 66.34, 18.87
53, 73, 15.89, 66.05, 19.06
53, 74, 17.06, 65.75, 19.17
53, 75, 18.23, 65.46, 19.21
53, 76, 19.40, 65.16, 19.17
53, 77, 20.56, 64.86, 19.06
53, 78, 21.72, 64.57, 18.87
53, 79, 22.86, 64.28, 18.61
53, 80, 23.98, 64.00, 18.27
53, 81, 25.08, 63.72, 17.86
53, 82, 26.16, 63.44, 17.38
53, 83, 27.20, 63.18, 16.84
53, 84, 28.20, 62.93, 16.22
53, 85, 29.17, 62.68, 15.54
53, 86, 30.10, 62.45, 14.80
53, 87, 30.97, 62.22, 14.00
53, 88, 31.80, 62.01, 13.15
53, 89, 32.57, 61.82, 12.25
53, 90, 33.29, 61.64, 11.29
53, 91, 33.95, 61.47, 10.29
53, 92, 34.55, 61.32, 9.26
53, 93, 35.08, 61.18, 8.18
53, 94, 35.54, 61.06, 7.07
53, 95, 35.94, 60.96, 5.94
53, 96, 36.26, 60.88, 4.78
53, 97, 36.52, 60.82, 3.60
53, 98, 36.70, 60.77, 2.41
53, 99, 36.81, 60.74, 1.21
54, 0, 37.96, 62.24, 0.00
54, 1, 37.92, 62.25, -1.25
54, 2, 37.81, 62.28, -2.50
54, 3, 37.62, 62.32, -3.74
54, 4, 37.35, 62.38, -4.96
54, 5, 37.01, 62.46, -6.16
54, 6, 36.60, 62.56, -7.34
54, 7, 36.11, 62.67, -8.49
54, 8, 35.56, 62.80, -9.60
54, 9, 34.94, 62.94, -10.68
54, 10, 34.25, 63.10, -11.72
54, 11, 33.50, 63.27, -12.71
54, 12, 32.70, 63.46, -13.65
54, 13, 31.83, 63.66, -14.53
54, 14, 30.92, 63.87, -15.36
54, 15, 29.95, 64.10, -16.13
54, 16, 28.95, 64.33, -16.83
54, 17, 27.89, 64.57, -17.47
54, 18, 26.81, 64.82, -18.04
54, 19, 25.69, 65.08, -18.54
54, 20, 24.54, 65.35, -18.96
54, 21, 23.37, 65.62, -19.31
54, 22, 22.18, 65.90, -19.58
54, 23, 20.97, 66.18, -19.78
54, 24, 19.76, 66.46, -19.90
54, 25, 18.54, 66.74, -19.94
54, 26, 17.32, 67.02, -19.90
54, 27, 16.10, 67.30, -19.78
54, 28, 14.90, 67.58, -19.58
54, 29, 13.71, 67.86, -19.31
54, 30, 12.54, 68.13, -18.96
54, 31, 11.39, 68.40, -18.54
54, 32, 10.27, 68.66, -18.04
54, 33, 9.18, 68.91, -17.47
54, 34, 8.13, 69.15, -16.83
54, 35, 7.12, 69.38, -16.13
54, 36, 6.16, 69.61, -15.36
54, 37, 5.24, 69.82, -14.53
54, 38, 4.38, 70.02, -13.65
54, 39, 3.57, 70.21, -12.71
54, 40, 2.82, 70.38, -11.72
54, 41, 2.14, 70.54, -10.68
54, 42, 1.52, 70.68, -9.60
54, 43, 0.96, 70.81, -8.49
54, 44, 0.48, 70.92, -7.34
54, 45, 0.07, 71.02, -6.16
54, 46, -0.28, 71.10, -4.96
54, 47, -0.54, 71.16, -3.74
54, 48, -0.73, 71.20, -2.50
54, 49, -0.85, 71.23, -1.25
54, 50, -0.89, 71.24, 0.00
54, 51, -0.85, 71.23, 1.25
54, 52, -0.73, 71.20, 2.50
54, 53, -0.54, 71.16, 3.74
54, 54, -0.28, 71.10, 4.96
54, 55, 0.07, 71.02, 6.16
54, 56, 0.48, 70.92, 7.34
54, 57, 0.96, 70.81, 8.49
54, 58, 1.52, 70.68, 9.60
54, 59, 2.14, 70.54, 10.68
54, 60, 2.82, 70.38, 11.72
54, 61, 3.57, 70.21, 12.71
54, 62, 4.38, 70.02, 13.65
54, 63, 5.24, 69.82, 14.53
54, 64, 6.16, 69.61, 15.36
54, 65, 7.12, 69.38, 16.13
54, 66, 8.13, 69.15, 16.83
54, 67, 9.18, 68.91, 17.47
54, 68, 10.27, 68.66, 18.04
54, 69, 11.39, 68.40, 18.54
54, 70, 12.54, 68.13, 18.96
54, 71, 13.71, 67.86, 19.31
54, 72, 14.90, 67.58, 19.58
54, 73, 16.10, 67.30, 19.78
54, 74, 17.32, 67.02, 19.90
54, 75, 18.54, 66.74, 19.94
54, 76, 19.76, 66.46, 19.90
54, 77, 20.97, 66.18, 19.78
54, 78, 22.18, 65.90, 19.58
54, 79, 23.37, 65.62, 19.31
54, 80, 24.54, 65.35, 18.96
54, 81, 25.69, 65.08, 18.54
54, 82, 26.81, 64.82, 18.04
54, 83, 27.89, 64.57, 17.47
54, 84, 28.95, 64.33, 16.83
54, 85, 29.95, 64.10, 16.13
54, 86, 30.92, 63.87, 15.36
54, 87, 31.83, 63.66, 14.53
54, 88, 32.70, 63.46, 13.65
54, 89, 33.50, 63.27, 12.71
54, 90, 34.25, 63.10, 11.72
54, 91, 34.94, 62.94, 10.68
54, 92, 35.56, 62.80, 9.60
54, 93, 36.11, 62.67, 8.49
54, 94, 36.60, 62.56, 7.34
54, 95, 37.01, 62.46, 6.16
54, 96, 37.35, 62.38, 4.96
54, 97, 37.62, 62.32, 3.74
54, 98, 37.81, 62.28, 2.50
54, 99, 37.92, 62.25, 1.25
55, 0, 39.05, 63.78, 0.00
55, 1, 39.01, 63.79, -1.30
55, 2, 38.89, 63.81, -2.59
55, 3, 38.69, 63.86, -3.87
55, 4, 38.41, 63.91, -5.14
55, 5, 38.06, 63.99, -6.39
55, 6, 37.63, 64.08, -7.61
55, 7, 37.12, 64.18, -8.80
55, 8, 36.55, 64.31, -9.96
55, 9, 35.90, 64.44, -11.07
55, 10, 35.19, 64.59, -12.15
55, 11, 34.41, 64.76, -13.17
55, 12, 33.57, 64.93, -14.15
55, 13, 32.67, 65.12, -15.07
55, 14, 31.71, 65.32, -15.92
55, 15, 30.71, 65.53, -16.72
55, 16, 29.66, 65.75, -17.45
55, 17, 28.57, 65.98, -18.11
55, 18, 27.43, 66.22, -18.70
55, 19, 26.27, 66.47, -19.22
55, 20, 25.07, 66.72, -19.66
55, 21, 23.85, 66.97, -20.02
55, 22, 22.61, 67.23, -20.30
55, 23, 21.36, 67.50, -20.50
55, 24, 20.09, 67.76, -20.63
55, 25, 18.82, 68.03, -20.67
55, 26, 17.55, 68.30, -20.63
55, 27, 16.29, 68.56, -20.50
55, 28, 15.03, 68.83, -20.30
55, 29, 13.79, 69.09, -20.02
55, 30, 12.57, 69.34, -19.66
55, 31, 11.38, 69.60, -19.22
55, 32, 10.21, 69.84, -18.70
55, 33, 9.08, 70.08, -18.11
55, 34, 7.99, 70.31, -17.45
55, 35, 6.93, 70.53, -16.72
55, 36, 5.93, 70.74, -15.92
55, 37, 4.98, 70.94, -15.07
55, 38, 4.08, 71.13, -14.15
55, 39, 3.24, 71.31, -13.17
55, 40, 2.46, 71.47, -12.15
55, 41, 1.75, 71.62, -11.07
55, 42, 1.10, 71.76, -9.96
55, 43, 0.52, 71.88, -8.80
55, 44, 0.02, 71.98, -7.61
55, 45, -0.41, 72.07, -6.39
55, 46, -0.77, 72.15, -5.14
55, 47, -1.05, 72.21, -3.87
55, 48, -1.24, 72.25, -2.59
55, 49, -1.36, 72.27, -1.30
55, 50, -1.40, 72.28, 0.00
55, 51, -1.36, 72.27, 1.30
55, 52, -1.24, 72.25, 2.59
55, 53, -1.05, 72.21, 3.87
55, 54, -0.77, 72.15, 5.14
55, 55, -0.41, 72.07, 6.39
55, 56, 0.02, 71.98, 7.61
55, 57, 0.52, 71.88, 8.80
55, 58, 1.10, 71.76, 9.96
55, 59, 1.75, 71.62, 11.07
55, 60, 2.46, 71.47, 12.15
55, 61, 3.24, 71.31, 13.17
55, 62, 4.08, 71.13, 14.15
55, 63, 4.98, 70.94, 15.07
55, 64, 5.93, 70.74, 15.92
55, 65, 6.93, 70.53, 16.72
55, 66, 7.99, 70.31, 17.45
55, 67, 9.08, 70.08, 18.11
55, 68, 10.21, 69.84, 18.70
55, 69, 11.38, 69.60, 19.22
55, 70, 12.57, 69.34, 19.66
55, 71, 13.79, 69.09, 20.02
55, 72, 15.03, 68.83, 20.30
55, 73, 16.29, 68.56, 20.50
55, 74, 17.55, 68.30, 20.63
55, 75, 18.82, 68.03, 20.67
55, 76, 20.09, 67.76, 20.63
55, 77, 21.36, 67.50, 20.50
55, 78, 22.61, 67.23, 20.30
55, 79, 23.85, 66.97, 20.02
55, 80, 25.07, 66.72, 19.66
55, 81, 26.27, 66.47, 19.22
55, 82, 27.43, 66.22, 18.70
55, 83, 28.57, 65.98, 18.11
55, 84, 29.66, 65.75, 17.45
55, 85, 30.71, 65.53, 16.72
55, 86, 31.71, 65.32, 15.92
55, 87, 32.67, 65.12, 15.07
55, 88, 33.57, 64.93, 14.15
55, 89, 34.41, 64.76, 13.17
55, 90, 35.19, 64.59, 12.15
55, 91, 35.90, 64.44, 11.07
55, 92, 36.55, 64.31, 9.96
55, 93, 37.12, 64.18, 8.80
55, 94, 37.63, 64.08, 7.61
55, 95, 38.06, 63.99, 6.39
55, 96, 38.41, 63.91, 5.14
55, 97, 38.69, 63.86, 3.87
55, 98, 38.89, 63.81, 2.59
55, 99, 39.01, 63.79, 1.30
56, 0, 40.11, 65.35, 0.00
56, 1, 40.07, 65.36, -1.34
56, 2, 39.94, 65.38, -2.68
56, 3, 39.74, 65.42, -4.01
56, 4, 39.45, 65.47, -5.32
56, 5, 39.08, 65.54, -6.61
56, 6, 38.63, 65.63, -7.88
56, 7, 38.11, 65.73, -9.11
56, 8, 37.51, 65.84, -10.31
56, 9, 36.83, 65.97, -11.47
56, 10, 36.09, 66.11, -12.58
56, 11, 35.28, 66.26, -13.64
56, 12, 34.41, 66.43, -14.65
56, 13, 33.47, 66.60, -15.60
56, 14, 32.48, 66.79, -16.49
56, 15, 31.44, 66.99, -17.31
56, 16, 30.35, 67.20, -18.07
56, 17, 29.21, 67.41, -18.75
56, 18, 28.03, 67.63, -19.36
56, 19, 26.82, 67.86, -19.90
56, 20, 25.58, 68.10, -20.35
56, 21, 24.31, 68.34, -20.73
56, 22, 23.02, 68.58, -21.02
56, 23, 21.72, 68.83, -21.23
56, 24, 20.40, 69.08, -21.36
56, 25, 19.08, 69.33, -21.40
56, 26, 17.76, 69.58, -21.36
56, 27, 16.45, 69.83, -21.23
56, 28, 15.14, 70.07, -21.02
56, 29, 13.85, 70.32, -20.73
56, 30, 12.58, 70.56, -20.35
56, 31, 11.34, 70.79, -19.90
56, 32, 10.13, 71.02, -19.36
56, 33, 8.95, 71.25, -18.75
56, 34, 7.81, 71.46, -18.07
56, 35, 6.72, 71.67, -17.31
56, 36, 5.68, 71.87, -16.49
56, 37, 4.69, 72.05, -15.60
56, 38, 3.75, 72.23, -14.65
56, 39, 2.88, 72.39, -13.64
56, 40, 2.07, 72.55, -12.58
56, 41, 1.33, 72.69, -11.47
56, 42, 0.66, 72.82, -10.31
56, 43, 0.06, 72.93, -9.11
56, 44, -0.47, 73.03, -7.88
56, 45, -0.92, 73.11, -6.61
56, 46, -1.28, 73.18, -5.32
56, 47, -1.57, 73.24, -4.01
56, 48, -1.78, 73.28, -2.68
56, 49, -1.90, 73.30, -1.34
56, 50, -1.95, 73.31, 0.00
56, 51, -1.90, 73.30, 1.34
56, 52, -1.78, 73.28, 2.68
56, 53, -1.57, 73.24, 4.01
56, 54, -1.28, 73.18, 5.32
56, 55, -0.92, 73.11, 6.61
56, 56, -0.47, 73.03, 7.88
56, 57, 0.06, 72.93, 9.11
56, 58, 0.66, 72.82, 10.31
56, 59, 1.33, 72.69, 11.47
56, 60, 2.07, 72.55, 12.58
56, 61, 2.88, 72.39, 13.64
56, 62, 3.75, 72.23, 14.65
56, 63, 4.69, 72.05, 15.60
56, 64, 5.68, 71.87, 16.49
56, 65, 6.72, 71.67, 17.31
56, 66, 7.81, 71.46, 18.07
56, 67, 8.95, 71.25, 18.75
56, 68, 10.13, 71.02, 19.36
56, 69, 11.34, 70.79, 19.90
56, 70, 12.58, 70.56, 20.35
56, 71, 13.85, 70.32, 20.73
56, 72, 15.14, 70.07, 21.02
56, 73, 16.45, 69.83, 21.23
56, 74, 17.76, 69.58, 21.36
56, 75, 19.08, 69.33, 21.40
56, 76, 20.40, 69.08, 21.36
56, 77, 21.72, 68.83, 21.23
56, 78, 23.02, 68.58, 21.02
56, 79, 24.31, 68.34, 20.73
56, 80, 25.58, 68.10, 20.35
56, 81, 26.82, 67.86, 19.90
56, 82, 28.03, 67.63, 19.36
56, 83, 29.21, 67.41, 18.75
56, 84, 30.35, 67.20, 18.07
56, 85, 31.44, 66.99, 17.31
56, 86, 32.48, 66.79, 16.49
56, 87, 33.47, 66.60, 15.60
56, 88, 34.41, 66.43, 14.65
56, 89, 35.28, 66.26, 13.64
56, 90, 36.09, 66.11, 12.58
56, 91, 36.83, 65.97, 11.47
56, 92, 37.51, 65.84, 10.31
56, 93, 38.11, 65.73, 9.11
56, 94, 38.63, 65.63, 7.88
56, 95, 39.08, 65.54, 6.61
56, 96, 39.45, 65.47, 5.32
56, 97, 39.74, 65.42, 4.01
56, 98, 39.94, 65.38, 2.68
56, 99, 40.07, 65.36, 1.34
57, 0, 41.14, 66.95, 0.00
57, 1, 41.09, 66.95, -1.39
57, 2, 40.96, 66.98, -2.77
57, 3, 40.75, 67.01, -4.15
57, 4, 40.45, 67.06, -5.50
57, 5, 40.07, 67.13, -6.84
57, 6, 39.60, 67.21, -8.15
57, 7, 39.06, 67.30, -9.42
57, 8, 38.44, 67.40, -10.66
57, 9, 37.74, 67.52, -11.86
57, 10, 36.97, 67.65, -13.01
57, 11, 36.13, 67.79, -14.11
57, 12, 35.22, 67.95, -15.15
57, 13, 34.25, 68.11, -16.13
57, 14, 33.22, 68.28, -17.05
57, 15, 32.14, 68.47, -17.90
57, 16, 31.01, 68.66, -18.68
57, 17, 29.83, 68.86, -19.39
57, 18, 28.61, 69.06, -20.02
57, 19, 27.35, 69.28, -20.58
57, 20, 26.06, 69.49, -21.05
57, 21, 24.74, 69.72, -21.43
57, 22, 23.40, 69.94, -21.74
57, 23, 22.05, 70.17, -21.96
57, 24, 20.68, 70.40, -22.09
57, 25, 19.31, 70.63, -22.13
57, 26, 17.94, 70.86, -22.09
57, 27, 16.58, 71.09, -21.96
57, 28, 15.23, 71.32, -21.74
57, 29, 13.89, 71.55, -21.43
57, 30, 12.57, 71.77, -21.05
57, 31, 11.28, 71.99, -20.58
57, 32, 10.02, 72.20, -20.02
57, 33, 8.80, 72.41, -19.39
57, 34, 7.62, 72.61, -18.68
57, 35, 6.49, 72.80, -17.90
57, 36, 5.41, 72.98, -17.05
57, 37, 4.38, 73.15, -16.13
57, 38, 3.41, 73.32, -15.15
57, 39, 2.50, 73.47, -14.11
57, 40, 1.66, 73.61, -13.01
57, 41, 0.89, 73.74, -11.86
57, 42, 0.19, 73.86, -10.66
57, 43, -0.43, 73.97, -9.42
57, 44, -0.97, 74.06, -8.15
57, 45, -1.44, 74.14, -6.84
57, 46, -1.82, 74.20, -5.50
57, 47, -2.12, 74.25, -4.15
57, 48, -2.33, 74.29, -2.77
57, 49, -2.46, 74.31, -1.39
57, 50, -2.51, 74.32, 0.00
57, 51, -2.46, 74.31, 1.39
57, 52, -2.33, 74.29, 2.77
57, 53, -2.12, 74.25, 4.15
57, 54, -1.82, 74.20, 5.50
57, 55, -1.44, 74.14, 6.84
57, 56, -0.97, 74.06, 8.15
57, 57, -0.43, 73.97, 9.42
57, 58, 0.19, 73.86, 10.66
57, 59, 0.89, 73.74, 11.86
57, 60, 1.66, 73.61, 13.01
57, 61, 2.50, 73.47, 14.11
57, 62, 3.41, 73.32, 15.15
57, 63, 4.38, 73.15, 16.13
57, 64, 5.41, 72.98, 17.05
57, 65, 6.49, 72.80, 17.90
57, 66, 7.62, 72.61, 18.68
57, 67, 8.80, 72.41, 19.39
57, 68, 10.02, 72.20, 20.02
57, 69, 11.28, 71.99, 20.58
57, 70, 12.57, 71.77, 21.05
57, 71, 13.89, 71.55, 21.43
57, 72, 15.23, 71.32, 21.74
57, 73, 16.58, 71.09, 21.96
57, 74, 17.94, 70.86, 22.09
57, 75, 19.31, 70.63, 22.13
57, 76, 20.68, 70.40, 22.09
57, 77, 22.05, 70.17, 21.96
57, 78, 23.40, 69.94, 21.74
57, 79, 24.74, 69.72, 21.43
57, 80, 26.06, 69.49, 21.05
57, 81, 27.35, 69.28, 20.58
57, 82, 28.61, 69.06, 20.02
57, 83, 29.83, 68.86, 19.39
57, 84, 31.01, 68.66, 18.68
57, 85, 32.14, 68.47, 17.90
57, 86, 33.22, 68.28, 17.05
57, 87, 34.25, 68.11, 16.13
57, 88, 35.22, 67.95, 15.15
57, 89, 36.13, 67.79, 14.11
57, 90, 36.97, 67.65, 13.01
57, 91, 37.74, 67.52, 11.86
57, 92, 38.44, 67.40, 10.66
57, 93, 39.06, 67.30, 9.42
57, 94, 39.60, 67.21, 8.15
57, 95, 40.07, 67.13, 6.84
57, 96, 40.45, 67.06, 5.50
57, 97, 40.75, 67.01, 4.15
57, 98, 40.96, 66.98, 2.77
57, 99, 41.09, 66.95, 1.39
58, 0, 42.13, 68.57, 0.00
58, 1, 42.08, 68.58, -1.44
58, 2, 41.95, 68.60, -2.86
58, 3, 41.73, 68.63, -4.28
58, 4, 41.42, 68.68, -5.68
58, 5, 41.02, 68.74, -7.06
58, 6, 40.54, 68.81, -8.41
58, 7, 39.98, 68.89, -9.73
58, 8, 39.33, 68.99, -11.01
58, 9, 38.61, 69.10, -12.25
58, 10, 37.81, 69.22, -13.43
58, 11, 36.94, 69.35, -14.57
58, 12, 36.00, 69.49, -15.65
58, 13, 35.00, 69.64, -16.66
58, 14, 33.93, 69.79, -17.61
58, 15, 32.81, 69.96, -18.49
58, 16, 31.63, 70.14, -19.30
58, 17, 30.41, 70.32, -20.03
58, 18, 29.15, 70.51, -20.68
58, 19, 27.84, 70.70, -21.25
58, 20, 26.51, 70.90, -21.74
58, 21, 25.14, 71.10, -22.14
58, 22, 23.76, 71.31, -22.45
58, 23, 22.36, 71.52, -22.68
58, 24, 20.94, 71.73, -22.81
58, 25, 19.52, 71.94, -22.86
58, 26, 18.10, 72.15, -22.81
58, 27, 16.69, 72.36, -22.68
58, 28, 15.29, 72.57, -22.45
58, 29, 13.90, 72.78, -22.14
58, 30, 12.54, 72.98, -21.74
58, 31, 11.20, 73.18, -21.25
58, 32, 9.90, 73.37, -20.68
58, 33, 8.63, 73.56, -20.03
58, 34, 7.41, 73.74, -19.30
58, 35, 6.23, 73.92, -18.49
58, 36, 5.11, 74.08, -17.61
58, 37, 4.05, 74.24, -16.66
58, 38, 3.04, 74.39, -15.65
58, 39, 2.10, 74.53, -14.57
58, 40, 1.23, 74.66, -13.43
58, 41, 0.43, 74.78, -12.25
58, 42, -0.29, 74.89, -11.01
58, 43, -0.93, 74.98, -9.73
58, 44, -1.50, 75.07, -8.41
58, 45, -1.98, 75.14, -7.06
58, 46, -2.37, 75.20, -5.68
58, 47, -2.68, 75.25, -4.28
58, 48, -2.91, 75.28, -2.86
58, 49, -3.04, 75.30, -1.44
58, 50, -3.08, 75.31, 0.00
58, 51, -3.04, 75.30, 1.44
58, 52, -2.91, 75.28, 2.86
58, 53, -2.68, 75.25, 4.28
58, 54, -2.37, 75.20, 5.68
58, 55, -1.98, 75.14, 7.06
58, 56, -1.50, 75.07, 8.41
58, 57, -0.93, 74.98, 9.73
58, 58, -0.29, 74.89, 11.01
58, 59, 0.43, 74.78, 12.25
58, 60, 1.23, 74.66, 13.43
58, 61, 2.10, 74.53, 14.57
58, 62, 3.04, 74.39, 15.65
58, 63, 4.05, 74.24, 16.66
58, 64, 5.11, 74.08, 17.61
58, 65, 6.23, 73.92, 18.49
58, 66, 7.41, 73.74, 19.30
58, 67, 8.63, 73.56, 20.03
58, 68, 9.90, 73.37, 20.68
58, 69, 11.20, 73.18, 21.25
58, 70, 12.54, 72.98, 21.74
58, 71, 13.90, 72.78, 22.14
58, 72, 15.29, 72.57, 22.45
58, 73, 16.69, 72.36, 22.68
58, 74, 18.10, 72.15, 22.81
58, 75, 19.52, 71.94, 22.86
58, 76, 20.94, 71.73, 22.81
58, 77, 22.36, 71.52, 22.68
58, 78, 23.76, 71.31, 22.45
58, 79, 25.14, 71.10, 22.14
58, 80, 26.51, 70.90, 21.74
58, 81, 27.84, 70.70, 21.25
58, 82, 29.15, 70.51, 20.68
58, 83, 30.41, 70.32, 20.03
58, 84, 31.63, 70.14, 19.30
58, 85, 32.81, 69.96, 18.49
58, 86, 33.93, 69.79, 17.61
58, 87, 35.00, 69.64, 16.66
58, 88, 36.00, 69.49, 15.65
58, 89, 36.94, 69.35, 14.57
58, 90, 37.81, 69.22, 13.43
58, 91, 38.61, 69.10, 12.25
58, 92, 39.33, 68.99, 11.01
58, 93, 39.98, 68.89, 9.73
58, 94, 40.54, 68.81, 8.41
58, 95, 41.02, 68.74, 7.06
58, 96, 41.42, 68.68, 5.68
58, 97, 41.73, 68.63, 4.28
58, 98, 41.95, 68.60, 2.86
58, 99, 42.08, 68.58, 1.44
59, 0, 43.08, 70.23, 0.00
59, 1, 43.04, 70.23, -1.48
59, 2, 42.90, 70.25, -2.95
59, 3, 42.67, 70.28, -4.42
59, 4, 42.35, 70.32, -5.86
59, 5, 41.94, 70.38, -7.28
59, 6, 41.44, 70.44, -8.68
59, 7, 40.86, 70.52, -10.04
59, 8, 40.19, 70.60, -11.36
59, 9, 39.44, 70.70, -12.63
59, 10, 38.62, 70.81, -13.86
59, 11, 37.72, 70.92, -15.03
59, 12, 36.75, 71.05, -16.14
59, 13, 35.71, 71.18, -17.18
59, 14, 34.61, 71.33, -18.16
59, 15, 33.45, 71.48, -19.07
59, 16, 32.23, 71.63, -19.90
59, 17, 30.97, 71.80, -20.66
59, 18, 29.66, 71.97, -21.33
59, 19, 28.31, 72.14, -21.92
59, 20, 26.93, 72.32, -22.42
59, 21, 25.52, 72.50, -22.83
59, 22, 24.08, 72.69, -23.15
59, 23, 22.63, 72.87, -23.39
59, 24, 21.17, 73.06, -23.53
59, 25, 19.70, 73.25, -23.57
59, 26, 18.24, 73.44, -23.53
59, 27, 16.77, 73.63, -23.39
